timestamp,equity,cash,market_value,drawdown
2022-07-20T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-07-21T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-07-22T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-07-23T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-07-24T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-07-25T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-07-26T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-07-27T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-07-28T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-07-29T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-07-30T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-07-31T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-08-01T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-08-02T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-08-03T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-08-04T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-08-05T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-08-06T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-08-07T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-08-08T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-08-09T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-08-10T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-08-11T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-08-12T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-08-13T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-08-14T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-08-15T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-08-16T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-08-17T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-08-18T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-08-19T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-08-20T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-08-21T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-08-22T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-08-23T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-08-24T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-08-25T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-08-26T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-08-27T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-08-28T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-08-29T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-08-30T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-08-31T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-09-01T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-09-02T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-09-03T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-09-04T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-09-05T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-09-06T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-09-07T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-09-08T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-09-09T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-09-10T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-09-11T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-09-12T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-09-13T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-09-14T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-09-15T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-09-16T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-09-17T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-09-18T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-09-19T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-09-20T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-09-21T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-09-22T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-09-23T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-09-24T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-09-25T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-09-26T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-09-27T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-09-28T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-09-29T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-09-30T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-10-01T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-10-02T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-10-03T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-10-04T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-10-05T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-10-06T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-10-07T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-10-08T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-10-09T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-10-10T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-10-11T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-10-12T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-10-13T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-10-14T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-10-15T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-10-16T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-10-17T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-10-18T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-10-19T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-10-20T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-10-21T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-10-22T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-10-23T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-10-24T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-10-25T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-10-26T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-10-27T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-10-28T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-10-29T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-10-30T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-10-31T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-11-01T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-11-02T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-11-03T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-11-04T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-11-05T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-11-06T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-11-07T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-11-08T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-11-09T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-11-10T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-11-11T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-11-12T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-11-13T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-11-14T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-11-15T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-11-16T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-11-17T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-11-18T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-11-19T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-11-20T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-11-21T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-11-22T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-11-23T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-11-24T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-11-25T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-11-26T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-11-27T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-11-28T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-11-29T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-11-30T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-12-01T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-12-02T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-12-03T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-12-04T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-12-05T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-12-06T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-12-07T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-12-08T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-12-09T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-12-10T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-12-11T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-12-12T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-12-13T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-12-14T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-12-15T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-12-16T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-12-17T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-12-18T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-12-19T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-12-20T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-12-21T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-12-22T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-12-23T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-12-24T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-12-25T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-12-26T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-12-27T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-12-28T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-12-29T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-12-30T00:00:00Z,100000.0,100000.0,0.0,0.0
2022-12-31T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-01T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-02T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-03T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-04T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-05T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-06T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-07T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-08T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-09T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-10T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-11T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-12T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-13T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-14T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-15T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-16T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-17T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-18T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-19T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-20T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-21T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-22T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-23T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-24T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-25T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-26T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-27T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-28T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-29T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-30T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-01-31T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-01T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-02T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-03T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-04T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-05T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-06T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-07T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-08T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-09T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-10T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-11T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-12T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-13T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-14T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-15T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-16T00:00:00Z,100000.0,100000.0,0.0,0.0
2023-02-17T00:00:00Z,99442.63258395152,83997.52484318627,15445.107740765241,0.005573674160484807
2023-02-18T00:00:00Z,100137.20431050885,83997.52484318627,16139.679467322585,0.0
2023-02-19T00:00:00Z,100176.87535758599,83997.52484318627,16179.350514399715,0.0
2023-02-20T00:00:00Z,99938.19226970803,83997.52484318627,15940.667426521757,0.0023826166171181523
2023-02-21T00:00:00Z,100312.50567582154,83997.52484318627,16314.980832635263,0.0
2023-02-22T00:00:00Z,100055.62907794297,83997.52484318627,16058.1042347567,0.0025607634476673444
2023-02-23T00:00:00Z,99880.91883750397,83997.52484318627,15883.39399431769,0.004302423066893796
2023-02-24T00:00:00Z,99719.01630266104,83997.52484318627,15721.491459474772,0.005916404631327504
2023-02-25T00:00:00Z,99226.87200506349,83997.52484318627,15229.347161877215,0.010822515731652393
2023-02-26T00:00:00Z,98961.54127157398,98961.54127157398,0.0,0.013467557161949953
2023-02-27T00:00:00Z,98961.54127157398,98961.54127157398,0.0,0.013467557161949953
2023-02-28T00:00:00Z,98961.54127157398,98961.54127157398,0.0,0.013467557161949953
2023-03-01T00:00:00Z,98961.54127157398,98961.54127157398,0.0,0.013467557161949953
2023-03-02T00:00:00Z,98961.54127157398,98961.54127157398,0.0,0.013467557161949953
2023-03-03T00:00:00Z,98961.54127157398,98961.54127157398,0.0,0.013467557161949953
2023-03-04T00:00:00Z,98961.54127157398,98961.54127157398,0.0,0.013467557161949953
2023-03-05T00:00:00Z,98961.54127157398,98961.54127157398,0.0,0.013467557161949953
2023-03-06T00:00:00Z,98961.54127157398,98961.54127157398,0.0,0.013467557161949953
2023-03-07T00:00:00Z,98961.54127157398,98961.54127157398,0.0,0.013467557161949953
2023-03-08T00:00:00Z,98961.54127157398,98961.54127157398,0.0,0.013467557161949953
2023-03-09T00:00:00Z,98961.54127157398,98961.54127157398,0.0,0.013467557161949953
2023-03-10T00:00:00Z,98961.54127157398,98961.54127157398,0.0,0.013467557161949953
2023-03-11T00:00:00Z,98961.54127157398,98961.54127157398,0.0,0.013467557161949953
2023-03-12T00:00:00Z,98961.54127157398,98961.54127157398,0.0,0.013467557161949953
2023-03-13T00:00:00Z,98961.54127157398,98961.54127157398,0.0,0.013467557161949953
2023-03-14T00:00:00Z,98961.54127157398,98961.54127157398,0.0,0.013467557161949953
2023-03-15T00:00:00Z,98961.54127157398,98961.54127157398,0.0,0.013467557161949953
2023-03-16T00:00:00Z,98775.14481689871,88291.57416239036,10483.570654508345,0.015325714860429177
2023-03-17T00:00:00Z,99085.6565588092,88291.57416239036,10794.082396418846,0.012230270879456656
2023-03-18T00:00:00Z,100117.44321178156,88291.57416239036,11825.869049391196,0.0019445478180991412
2023-03-19T00:00:00Z,99908.86670661336,88291.57416239036,11617.292544223006,0.004023815041691873
2023-03-20T00:00:00Z,100366.38797038222,88291.57416239036,12074.813807991859,0.0
2023-03-21T00:00:00Z,100260.61019400836,88291.57416239036,11969.036031618009,0.00105391634104707
2023-03-22T00:00:00Z,100427.04828703743,88291.57416239036,12135.474124647066,0.0
2023-03-23T00:00:00Z,100058.33718082,88291.57416239036,11766.763018429647,0.0036714322735403333
2023-03-24T00:00:00Z,100507.13717486334,88291.57416239036,12215.563012472981,0.0
2023-03-25T00:00:00Z,100143.95241777893,88291.57416239036,11852.378255388563,0.0036135220571703137
2023-03-26T00:00:00Z,100148.52892565468,88291.57416239036,11856.954763264328,0.003567987899055833
2023-03-27T00:00:00Z,100367.55368465246,88291.57416239036,12075.9795222621,0.001388791822495427
2023-03-28T00:00:00Z,100002.90099107959,88291.57416239036,11711.326828689229,0.005016919175664881
2023-03-29T00:00:00Z,100061.74797442553,88291.57416239036,11770.173812035171,0.004431418633115789
2023-03-30T00:00:00Z,100530.79685708901,88291.57416239036,12239.222694698641,0.0
2023-03-31T00:00:00Z,100392.33590654576,88291.57416239036,12100.761744155403,0.0013772988464428126
2023-04-01T00:00:00Z,100582.17463418486,88291.57416239036,12290.60047179451,0.0
2023-04-02T00:00:00Z,100576.43241203886,88291.57416239036,12284.858249648503,5.7089858783471977e-05
2023-04-03T00:00:00Z,100455.37082634405,88291.57416239036,12163.796663953695,0.0012606986108820591
2023-04-04T00:00:00Z,100294.5022570506,88291.57416239036,12002.928094660243,0.0028600731509387614
2023-04-05T00:00:00Z,100451.1397152891,88291.57416239036,12159.565552898743,0.0013027648226172641
2023-04-06T00:00:00Z,100454.50733429202,88291.57416239036,12162.933171901665,0.0012692835520524766
2023-04-07T00:00:00Z,100393.54479541861,88291.57416239036,12101.970633028246,0.0018753803986869067
2023-04-08T00:00:00Z,100339.87876438485,88291.57416239036,12048.304601994492,0.002408934492431084
2023-04-09T00:00:00Z,100354.21273244858,88291.57416239036,12062.638570058214,0.0022664244690013715
2023-04-10T00:00:00Z,100518.96701597617,88291.57416239036,12227.39285358581,0.0006284176936775734
2023-04-11T00:00:00Z,101087.05843700764,88291.57416239036,12795.484274617285,0.0
2023-04-12T00:00:00Z,101330.4336718727,88291.57416239036,13038.859509482343,0.0
2023-04-13T00:00:00Z,101196.20383238442,88291.57416239036,12904.62966999406,0.001324674479563995
2023-04-14T00:00:00Z,101404.86668675781,88291.57416239036,13113.292524367453,0.0
2023-04-15T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-04-16T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-04-17T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-04-18T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-04-19T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-04-20T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-04-21T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-04-22T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-04-23T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-04-24T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-04-25T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-04-26T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-04-27T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-04-28T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-04-29T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-04-30T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-05-01T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-05-02T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-05-03T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-05-04T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-05-05T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-05-06T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-05-07T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-05-08T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-05-09T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-05-10T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-05-11T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-05-12T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-05-13T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-05-14T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-05-15T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-05-16T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-05-17T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-05-18T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-05-19T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-05-20T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-05-21T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-05-22T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-05-23T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-05-24T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-05-25T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-05-26T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-05-27T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-05-28T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-05-29T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-05-30T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-05-31T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-06-01T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-06-02T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-06-03T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-06-04T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-06-05T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-06-06T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-06-07T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-06-08T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-06-09T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-06-10T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-06-11T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-06-12T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-06-13T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-06-14T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-06-15T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-06-16T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
2023-06-17T00:00:00Z,101385.16019475524,101385.16019475524,0.0,0.00019433477550389236
